conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,opened_at,full_text_formal,full_text_formal_stop,full_text_formal_stop_stanza,full_text_formal_stop_stem,sentiment_result,sentiment,sentiment_score
1855802161839640791,Tue Nov 12 02:49:22 +0000 2024,1,kolaborasi revolusi mental dan kurikulum merdeka menghasilkan generasi muda bangsa yang seperti ini ....,1856167372337615282,,Boediantar4,in,Di Sudut Kota ,0,0,0,https://x.com/IwidSoeryo/status/1856167372337615282,997082366530043904,IwidSoeryo,2024-12-06 16:30:44.672336,kolaborasi revolusi mental dan kurikulum merdeka menghasilkan generasi muda bangsa yang seperti ini ....,kolaborasi revolusi mental kurikulum merdeka menghasilkan generasi muda bangsa ,kolaborasi revolusi mental hasil generasi muda bangsa,kolaborasi revolusi mental kurikulum merdeka hasil generasi muda bangsa,"{'label': 'neutral', 'score': 0.6512091755867004}",neutral,0.6512091755867004
1855579335706730498,Tue Nov 12 02:17:45 +0000 2024,2,kurikulum merdeka mungkin bagian dari strategi bro,1856159415667437742,,AgungNugro70049,in,,0,0,0,https://x.com/afauzifirdaus/status/1856159415667437742,59086456,afauzifirdaus,2024-12-06 16:30:44.672336,kurikulum merdeka mungkin bagian dari strategi bro,kurikulum merdeka strategi bro,strategi bro,kurikulum merdeka strategi bro,"{'label': 'neutral', 'score': 0.9971946477890015}",neutral,0.9971946477890015
1856154751588864482,Tue Nov 12 02:17:33 +0000 2024,2,penerapannya entar enggak tau bagaimana mungkin bertahap. memang sudah pasti ada beban tenaga pengajar juga. atau pilot project dulu. oot termasuk kurikulum merdeka yang banyak dihujat padahal anakku bisa enjoy dengan ini karena lebih ditantang untuk menyelesaikan paper &amp; project.,1856159365428064717,,asriprabasari,in,,0,1,0,https://x.com/el_sulfat/status/1856159365428064717,125235427,el_sulfat,2024-12-06 16:30:44.672336,penerapannya entar enggak tahubagaimana mungkin bertahap. memang sudah pasti ada beban tenaga pengajar juga. atau pilot proyekdulu. oot termasuk kurikulum merdeka yang banyak dihujat padahal anakku bisa enjoy dengan ini karena lebih ditantang untuk menyelesaikan paper &amp; proyek,penerapannya entar tahubagaimana bertahap. ada beban tenaga pengajar pilot proyekdulu. oot kurikulum merdeka dihujat anakku enjoy ditantang menyelesaikan paper &amp; proyek,terap entar tahubagaimana tahap . beban tenaga ajar pilot proyekdulu . oot hujat anak enjoy tantang selesai paper &amp ; proyek,terap entar tahubagaimana tahap ada beban tenaga ajar pilot proyekdulu oot kurikulum merdeka hujat anak enjoy tantang selesai paper amp proyek,"{'label': 'negative', 'score': 0.9534983038902283}",negative,0.9534983038902283
1856153674944504229,Tue Nov 12 01:59:11 +0000 2024,0,usulannya bagus tapi sama kayak kurikulum merdeka kalo di indonesia kayaknya masih kejauhan mau mulai implement itu usia sd-sampai. bagusnya logic nya saja dikuatin dulu atau critical thinking banyak konten yang perlihatkan anak ada perkalian enggak bisa kan?,1856154745322516788,,qorinuriai,in,Indonesia,0,1,0,https://x.com/rasyidrmhd/status/1856154745322516788,325882632,rasyidrmhd,2024-12-06 16:30:44.672336,usulannya bagus tetapisama kayak kurikulum merdeka kalo di indonesia kayaknya masih kejauhan mau mulai implement itu usia sd-sampai. bagusnya logic nya saja dikuatin dulu atau critical thinking banyak konten yang perlihatkan anak ada perkalian enggak bisa kan?,usulannya bagus tetapisama kayak kurikulum merdeka indonesia kayaknya kejauhan implement usia sd-bagusnya logic dikuatin critical thinking konten perlihatkan anak ada perkalian ,usul bagus tetapisama kayak indonesia kayak implement usia sd-bagus logic kuat critical thinking konten lihat anak kali,usul bagus tetapisama kayak kurikulum merdeka indonesia kayak jauh implement usia sd-bagusnya logic dikuatin critical thinking konten lihat anak ada kali,"{'label': 'negative', 'score': 0.9802833199501038}",negative,0.9802833199501038
1855850200562270703,Tue Nov 12 01:53:08 +0000 2024,0,ya kocak benerin dulu jangan asal menambah saja. di kurikulum merdeka ini masih banyak anak yang belum bisa calistung malah di tambah beginian,1856153220785332705,,tempodotco,in,,0,0,0,https://x.com/annyeongshawty/status/1856153220785332705,1714801237013745664,annyeongshawty,2024-12-06 16:30:44.672336,ya kocak benerin dulu jangan asal menambah saja. di kurikulum merdeka ini masih banyak anak yang belum bisa calistung malah di tambah beginian,ya kocak benerin menambah kurikulum merdeka anak calistung beginian,a <sos>a kocak terin anak calistung,ya kocak benerin tambah kurikulum merdeka anak calistung begini,"{'label': 'negative', 'score': 0.9984215497970581}",negative,0.9984215497970581
1855923365946822955,Tue Nov 12 00:34:33 +0000 2024,0,ini pelajaran informatika anak sampai sekarang kelas di kurikulum merdeka,1856133444763562421,,lazyeastern12,in,"Kota Medan, Sumatera Utara",0,1,0,https://x.com/thi_zhr/status/1856133444763562421,4626865454,thi_zhr,2024-12-06 16:30:44.672336,ini pelajaran informatika anak sampai sekarang kelas di kurikulum merdeka,ini pelajaran informatika anak kelas kurikulum merdeka,pelajar informatika anak kelas,ini ajar informatika anak kelas kurikulum merdeka,"{'label': 'neutral', 'score': 0.5589852929115295}",neutral,0.5589852929115295
1855850200562270703,Tue Nov 12 00:07:14 +0000 2024,0,pengetahuan umum membaca berhitung saja anak-anak sekarang tidak fasih karena kurikulum merdeka. ini mau ditambah coding yang dimana basic nya adalah penalaran,1856126571033301500,,tempodotco,in,,0,0,0,https://x.com/consoledotlogs/status/1856126571033301500,118045216,consoledotlogs,2024-12-06 16:30:44.672336,pengetahuan umum membaca berhitung saja anak-anak sekarang tidak fasih karena kurikulum merdeka. ini mau ditambah coding yang di manabasic nya adalah penalaran,pengetahuan membaca berhitung anak-anak fasih kurikulum merdeka. ditambah coding manabasic penalaran,pengetahuan baca hitung anak fasih . coding manabasic talar,tahu baca hitung anak fasih kurikulum merdeka tambah coding manabasic nalar,"{'label': 'negative', 'score': 0.9932342171669006}",negative,0.9932342171669006
1856109876164079827,Mon Nov 11 23:58:43 +0000 2024,0,ribet banget ya kurikulum merdeka,1856124430407348636,,gadisssmelayu,in,Venus ,0,0,0,https://x.com/yoyouzhii/status/1856124430407348636,1389945668173590534,yoyouzhii,2024-12-06 16:30:44.672336,ribet banget ya kurikulum merdeka,ribet kurikulum merdeka,ribet,ribet kurikulum merdeka,"{'label': 'negative', 'score': 0.9990899562835693}",negative,0.9990899562835693
1856111499556860107,Mon Nov 11 23:07:21 +0000 2024,0,kurikulum merdeka:,1856111499556860107,,,in,,0,0,0,https://x.com/olverdniel/status/1856111499556860107,1295655112614928384,olverdniel,2024-12-06 16:30:44.672336,kurikulum merdeka:,kurikulum merdeka:,:,kurikulum merdeka,"{'label': 'neutral', 'score': 0.9985242486000061}",neutral,0.9985242486000061
1856047044882014587,Mon Nov 11 22:25:58 +0000 2024,0,seharusnya kurikulum merdeka diganti dengan fufufafa dengan bakat² terpendam murid bisa berkembang secara bebas kebebasan berekpresi yang tak terbatas,1856101088526774413,,VIVAcoid,in,"Grindelwald, Switzerland",0,0,0,https://x.com/PenculikBangsat/status/1856101088526774413,164370154,PenculikBangsat,2024-12-06 16:30:44.672336,seharusnya kurikulum merdeka diganti dengan fufufafa dengan bakat² terpendam murid bisa berkembang secara bebas kebebasan berekpresi yang tak terbatas,seharusnya kurikulum merdeka diganti fufufafa bakat² terpendam murid berkembang bebas kebebasan berekpresi terbatas,seharus nya ganti fufufafa bakat² pendam murid kembang bebas bebas ekpresi terbatas,harus kurikulum merdeka ganti fufufafa bakat pendam murid kembang bebas bebas berekpresi batas,"{'label': 'negative', 'score': 0.4225897789001465}",negative,0.4225897789001465
1856089226808377633,Mon Nov 11 21:38:50 +0000 2024,0,gelar karya sman ciamis implementasi profil pelajar pancasila dalam kurikulum merdeka,1856089226808377633,,,in,,0,0,0,https://x.com/reportasee/status/1856089226808377633,1081228439825215488,reportasee,2024-12-06 16:30:44.672336,gelar karya sman ciamis implementasi profil pelajar pancasila dalam kurikulum merdeka,gelar karya sman ciamis implementasi profil pelajar pancasila kurikulum merdeka,gelar karya sman ciamis implementasi profil pelajar pancasila,gelar karya sman ciamis implementasi profil ajar pancasila kurikulum merdeka,"{'label': 'neutral', 'score': 0.9988697171211243}",neutral,0.9988697171211243
1855802161839640791,Mon Nov 11 19:06:52 +0000 2024,0,siswa semakin tak beradab karena kurikulum merdeka. semua pelajaran harus online pr sekolah diberikan siswa tinggal isi by google. diktat tebal guru asik lihat tiktok di hp bahkan ikutan main depan siswa. kembalikan seperti era soeharto.,1856050982704296352,,Boediantar4,in,,0,1,0,https://x.com/azissabdul176/status/1856050982704296352,1782285249109803008,azissabdul176,2024-12-06 16:30:44.672336,siswa semakin tak beradab karena kurikulum merdeka. semua pelajaran harus online pr sekolah diberikan siswa tinggal isi by google. diktat tebal guru asyiklihat tiktok di hp bahkan ikutan main depan siswa. kembalikan seperti era soeharto.,siswa beradab kurikulum merdeka. pelajaran online pr sekolah siswa tinggal isi by google. diktat tebal guru asyiklihat tiktok hp ikutan main siswa. kembalikan era soeharto.,siswa adab . pelajar online pr sekolah siswa tinggal isi by google . diktat tebal guru asyiklihat tiktok hp main siswa . mbali era soeharto .,siswa adab kurikulum merdeka ajar online pr sekolah siswa tinggal isi by google diktat tebal guru asyiklihat tiktok hp ikut main siswa kembali era soeharto,"{'label': 'negative', 'score': 0.9987609386444092}",negative,0.9987609386444092
1856025349131513909,Mon Nov 11 17:25:01 +0000 2024,0,program tahunan (prota) pai dan budi pekerti kelas sama fase f kurikulum merdeka,1856025349131513909,,,in,,0,0,0,https://x.com/abdierablog/status/1856025349131513909,1760637346700218368,abdierablog,2024-12-06 16:30:44.672336,program tahunan (prota) pai dan budi pekerti kelas sama fase f kurikulum merdeka,program tahunan (prota) pai budi pekerti kelas fase f kurikulum merdeka,program tahunan ( prota ) pai budi pekerti kelas fase f,program tahun prota pai budi pekerti kelas fase f kurikulum merdeka,"{'label': 'neutral', 'score': 0.9984452128410339}",neutral,0.9984452128410339
1855850200562270703,Mon Nov 11 12:12:34 +0000 2024,2,katanya anak sekolah hasil didikan kurikulum merdeka banyak yang tidak bisa baca ini malah di ajarkan coding opo iki,1855946718380241325,,tempodotco,in,di hati,0,0,0,https://x.com/harijanto_1/status/1855946718380241325,1016145238589489152,harijanto_1,2024-12-06 16:30:44.672336,katanya anak sekolah hasil didikan kurikulum merdeka banyak yang tidak bisa baca ini malah di ajarkan coding opo iki,katanya anak sekolah hasil didikan kurikulum merdeka baca ajarkan coding opo iki,anak sekolah hasil baca ajar coding opo iki,kata anak sekolah hasil dik kurikulum merdeka baca ajar coding opo iki,"{'label': 'negative', 'score': 0.9990229606628418}",negative,0.9990229606628418
1855946024260632755,Mon Nov 11 12:09:48 +0000 2024,0,gue benaran enggak paham sama kurikulum merdeka deh guys masa ngerjain kpk fpb salah??????,1855946024260632755,,,in,,0,2,0,https://x.com/simpfornyu/status/1855946024260632755,1449393276205756418,simpfornyu,2024-12-06 16:30:44.672336,gue benaran enggak paham sama kurikulum merdeka deh guys masa ngerjain kpk fpb salah??????,gue benaran paham kurikulum merdeka ngerjain kpk fpb salah??????,gue taran paham jain kpk fpb salah ? ? ? ? ? ?,gue benar paham kurikulum merdeka ngerjain kpk fpb salah,"{'label': 'negative', 'score': 0.9992089867591858}",negative,0.9992089867591858
1855943679133016263,Mon Nov 11 12:00:29 +0000 2024,0,nih kurikulum ganti jadi saja kata gue mah anjir rudet lah merdeka teh,1855943679133016263,,,in,"Jawa Barat, Indonesia",0,1,0,https://x.com/ggulaliimaniezz/status/1855943679133016263,1130361131640320000,ggulaliimaniezz,2024-12-06 16:30:44.672336,nih kurikulum ganti jadi saja kata sayamah anjir rudet lah merdeka teh,nih kurikulum ganti sayamah rudet merdeka teh,nih ganti sayamah rudet teh,nih kurikulum ganti sayamah rudet merdeka teh,"{'label': 'negative', 'score': 0.7094581127166748}",negative,0.7094581127166748
1855892001012826531,Mon Nov 11 11:59:54 +0000 2024,2,akibat kurikulum merdeka abal,1855943533183807648,,buntand,in,Jakarta,0,0,0,https://x.com/FelixSGL1/status/1855943533183807648,2862109627,FelixSGL1,2024-12-06 16:30:44.672336,akibat kurikulum merdeka abal,akibat kurikulum merdeka abal,akibat abal,akibat kurikulum merdeka abal,"{'label': 'negative', 'score': 0.9993742108345032}",negative,0.9993742108345032
1855802161839640791,Mon Nov 11 11:41:53 +0000 2024,0,inilah hasil kurikulum merdeka...jadinya indonesia cemas....pak guru enggak usah takut hajar saja kalau sudah mengancam jiwa....dan di lamain lagi langsung keluarkan dari sekolah masih banyak orang yang mau sekolah...,1855938997740261887,,Boediantar4,in,,0,0,0,https://x.com/herdiridwa82051/status/1855938997740261887,1754404522246782976,herdiridwa82051,2024-12-06 16:30:44.672336,inilah hasil kurikulum merdeka...jadinya indonesia cemas....pak guru enggak usah takut hajar saja kalau sudah mengancam jiwa....dan di lamain lagi langsung keluarkan dari sekolah masih banyak orang yang mau sekolah...,inilah hasil kurikulum merdeka...indonesia cemas....guru takut hajar mengancam jiwa....lamain langsung keluarkan sekolah orang sekolah...,hasil . ..indonesia cemas . ...guru takut hajar ancam jiwa . . ..lamain langsung sekolah orang sekolah . . .,ini hasil kurikulum merdeka indonesia cemas guru takut hajar ancam jiwa lamain langsung keluar sekolah orang sekolah,"{'label': 'negative', 'score': 0.9990465044975281}",negative,0.9990465044975281
1855802161839640791,Mon Nov 11 11:24:10 +0000 2024,0,produk kurikulum merdeka pakai seragam,1855934541598461999,,Boediantar4,in,,0,0,0,https://x.com/yayat_mhyt/status/1855934541598461999,909748419253690368,yayat_mhyt,2024-12-06 16:30:44.672336,produk kurikulum merdeka pakai seragam,produk kurikulum merdeka pakai seragam,produk pagai seragam,produk kurikulum merdeka pakai seragam,"{'label': 'neutral', 'score': 0.9989739656448364}",neutral,0.9989739656448364
1855561125641015663,Mon Nov 11 11:22:32 +0000 2024,0,biru+merah = kurikulum merdeka biru+merah+putih deep web,1855934127704604949,,ttmymoodb,in,Rumah Makan Terang,0,0,0,https://x.com/qristxt/status/1855934127704604949,1740903854085177344,qristxt,2024-12-06 16:30:44.672336,biru+merah = kurikulum merdeka biru+merah+putih deep web,biru+merah = kurikulum merdeka biru+merah+putih deep web,biru+merah = biru+merah+putih deep web,biru merah kurikulum merdeka biru merah putih deep web,"{'label': 'neutral', 'score': 0.9989375472068787}",neutral,0.9989375472068787
1855853296915038717,Mon Nov 11 10:12:32 +0000 2024,0,ganti kurmed dengan coret/hapus frasa kurikulum merdeka lalu kenalkan istilah deep learning padahal dan berkerabat computational thinking. ujung²nya okob saja kurikulum. informatika masih menguasai alam pikiran penggede. orang math&amp;bahasa ghoib.,1855916511367684149,,ismailfahmi,in,nothingness forest,0,0,0,https://x.com/bengkokek/status/1855916511367684149,190907470,bengkokek,2024-12-06 16:30:44.672336,ganti kurmed dengan coret/hapus frasekurikulum merdeka lalu kenalkan istilah deep learning padahal dan berkerabat computational thinking. ujung²nya okob saja kurikulum. informatika masih menguasai alam pikiran penggede. orang math&amp;bahasa gaib,ganti kurmed coret/hapus frasekurikulum merdeka kenalkan istilah deep learning berkerabat computational thinking. ujung²nya okob kurikulum. informatika menguasai alam pikiran penggede. orang math&amp;bahasa gaib,ganti kurmed coret/hapus frasekurikulum kenal istilah deep learning kerabat computational thinking . ujung² okob . informatika kuasa alam pikir gede . orang math&amp ; bahasa gaib,ganti kurmed coret hapus frasekurikulum merdeka kenal istilah deep learning kerabat computational thinking ujung nya okob kurikulum informatika kuasa alam pikir gede orang math amp bahasa gaib,"{'label': 'negative', 'score': 0.9967072606086731}",negative,0.9967072606086731
1855802161839640791,Mon Nov 11 10:12:31 +0000 2024,0,apa ini hasil kurikulum merdeka ala rezim,1855916508725289087,,Boediantar4,in,,0,0,0,https://x.com/maulana_haq75/status/1855916508725289087,1808690730665455616,maulana_haq75,2024-12-06 16:30:44.672336,apa ini hasil kurikulum merdeka ala rezim,apa hasil kurikulum merdeka ala rezim,hasil ala rezim,apa hasil kurikulum merdeka ala rezim,"{'label': 'neutral', 'score': 0.977512538433075}",neutral,0.977512538433075
1855912582101840317,Mon Nov 11 09:56:55 +0000 2024,0,kapolri tambahkan kurikulum terkait pangan di smk bhayangkara,1855912582101840317,,,in,Indonesia,0,0,0,https://x.com/rmol_id/status/1855912582101840317,990237626,rmol_id,2024-12-06 16:30:44.672336,kapolri tambahkan kurikulum terkait pangan di smk bhayangkara,kapolri tambahkan kurikulum terkait pangan smk bhayangkara,kapolri kait pangan smk bhayangkara,kapolri tambah kurikulum kait pangan smk bhayangkara,"{'label': 'neutral', 'score': 0.9990172386169434}",neutral,0.9990172386169434
